Time (sec),Temp (C),Pressure (MPa),Mean,StDev
5.0,3.8818367346938776,81.42857142857143,2.06798532101696,1.9839358958933815
5.0,4.050612244897959,81.42857142857143,2.0653278901894754,1.8786117561020865
5.0,4.219387755102041,81.42857142857143,2.062737860017626,1.7575940255952318
5.0,4.388163265306122,81.42857142857143,2.06241368362044,1.6977789432556296
5.0,4.556938775510204,81.42857142857143,2.0620678946714204,1.6965275213707405
5.0,4.725714285714286,81.42857142857143,2.0617012254940335,1.6942101655754733
5.0,4.894489795918367,81.42857142857143,2.0605330020631643,1.688815064155348
5.0,5.063265306122449,81.42857142857143,2.0572386105662854,1.6836414503480075
5.0,5.23204081632653,81.42857142857143,2.0538120101499158,1.675301603118954
5.0,5.400816326530612,81.42857142857143,2.0502231654498955,1.6669465350791333
5.0,5.569591836734694,81.42857142857143,2.045831128791928,1.6524880763014345
5.0,5.738367346938776,81.42857142857143,2.0413517045833247,1.6054861978575934
5.0,5.9071428571428575,81.42857142857143,2.0363054180488898,1.5636590159901012
5.0,6.075918367346938,81.42857142857143,2.0276172457849584,1.5269057822056773
5.0,6.24469387755102,81.42857142857143,2.0189634399810092,1.4849551866134911
5.0,6.413469387755102,81.42857142857143,2.009947825086076,1.4457674633643043
5.0,6.582244897959184,81.42857142857143,1.9997918528728351,1.4138012998354363
5.0,6.751020408163265,81.42857142857143,1.9899366699676386,1.3888539619286338
5.0,6.919795918367347,81.42857142857143,1.9753629112179425,1.3708094776482058
5.0,7.088571428571428,81.42857142857143,1.9479851350761153,1.359648088839974
5.0,7.25734693877551,81.42857142857143,1.9224711004612858,1.3554538640121336
5.0,7.426122448979592,81.42857142857143,1.898981783078437,1.3584209810427583
5.0,7.594897959183673,81.42857142857143,1.8861136975858344,1.3688592819303054
5.0,7.763673469387755,81.42857142857143,1.8763687410805534,1.3871997224020731
5.0,7.932448979591837,81.42857142857143,1.8677942154428628,1.414000293325322
5.0,8.101224489795918,81.42857142857143,1.8604402451102051,1.44995288868473
5.0,8.27,81.42857142857143,1.8543435372274526,1.4958914490825057
5.0,0.0,83.06122448979592,2.1096654562811126,3.11510924575
5.0,0.16877551020408177,83.06122448979592,2.110713650796442,3.11510924575
5.0,0.33755102040816354,83.06122448979592,2.1116547763672977,3.11510924575
5.0,0.5063265306122444,83.06122448979592,2.11246178880468,3.11510924575
5.0,0.6751020408163262,83.06122448979592,2.1131053746039488,3.11510924575
5.0,0.8438775510204088,83.06122448979592,2.1135540614532666,3.11510924575
5.0,1.0126530612244897,83.06122448979592,2.1137743786989684,3.11510924575
5.0,1.1814285714285715,83.06122448979592,2.1137310688389883,2.9878770410683106
5.0,1.3502040816326533,83.06122448979592,2.1133873492649142,2.7055510378396654
5.0,1.518979591836735,83.06122448979592,2.112705221461218,2.604489430913253
5.0,1.6877551020408168,83.06122448979592,2.111645822876151,2.592329701369038
5.0,1.8565306122448977,83.06122448979592,2.1101698149376023,2.563062706446253
5.0,2.0253061224489795,83.06122448979592,2.1082377994729886,2.531006631232297
5.0,2.194081632653061,83.06122448979592,2.105810755385832,2.4152640989132625
5.0,2.362857142857143,83.06122448979592,2.102850488085548,2.3122226134167394
5.0,2.5316326530612243,83.06122448979592,2.0993200860069434,2.2578020345880625
5.0,2.7004081632653056,83.06122448979592,2.095184381584382,2.203351845211258
5.0,2.869183673469388,83.06122448979592,2.090410418053316,2.1446362348993095
5.0,3.037959183673469,83.06122448979592,2.0849679280042426,2.0820330807930145
5.0,3.206734693877551,83.06122448979592,2.078829834063466,2.0075312249115247
5.0,3.3755102040816327,83.06122448979592,2.0746348766658267,1.9123279773359259
5.0,3.544285714285714,83.06122448979592,2.072642415496957,1.7778115250995254
5.0,3.713061224489796,83.06122448979592,2.0704464094893593,1.6978636100412503
5.0,3.8818367346938776,83.06122448979592,2.068042825306874,1.6964584582283821
5.0,4.050612244897959,83.06122448979592,2.065429137394118,1.6931027653623034
5.0,4.219387755102041,83.06122448979592,2.0627528990912065,1.686822176435629
5.0,4.388163265306122,83.06122448979592,2.0624326781014757,1.6788080727052987
5.0,4.556938775510204,83.06122448979592,2.0620902539075288,1.6679901504056995
5.0,4.725714285714286,83.06122448979592,2.061726197422219,1.641777131618532
5.0,4.894489795918367,83.06122448979592,2.0607502482598803,1.5768115342820597
5.0,5.063265306122449,83.06122448979592,2.057461335340237,1.5170282900846406
5.0,5.23204081632653,83.06122448979592,2.0540313847208793,1.4374263653925259
5.0,5.400816326530612,83.06122448979592,2.0504730939160485,1.3664681834028123
5.0,5.569591836734694,83.06122448979592,2.0460552854886265,1.322759337146986
5.0,5.738367346938776,83.06122448979592,2.0415401476318236,1.3128130098578512
5.0,5.9071428571428575,83.06122448979592,2.0365800423383638,1.3039435206384224
5.0,6.075918367346938,83.06122448979592,2.0277938194207805,1.2961741979163257
5.0,6.24469387755102,83.06122448979592,2.0190335530197143,1.280238853879474
5.0,6.413469387755102,83.06122448979592,2.009899626618441,1.2665709270956453
5.0,6.582244897959184,83.06122448979592,1.9996131520253462,1.255766402984055
5.0,6.751020408163265,83.06122448979592,1.9896372666388538,1.2478120445854213
5.0,6.919795918367347,83.06122448979592,1.9741323638081933,1.2427167523794957
5.0,7.088571428571428,83.06122448979592,1.946524586765501,1.2405170396560177
5.0,7.25734693877551,83.06122448979592,1.9208755038605685,1.2412805547362842
5.0,7.426122448979592,83.06122448979592,1.8973612913508129,1.2451076414697577
5.0,7.594897959183673,83.06122448979592,1.885336749327438,1.2521310877840421
5.0,7.763673469387755,83.06122448979592,1.8757067770594158,1.262514321369682
5.0,7.932448979591837,83.06122448979592,1.867321712496127,1.2764483700140556
5.0,8.101224489795918,83.06122448979592,1.860235256599362,1.2941479164896466
5.0,8.27,83.06122448979592,1.8544862250528247,1.3037699322275578
5.0,0.0,84.6938775510204,2.108997060478932,3.11510924575
5.0,0.16877551020408177,84.6938775510204,2.1094325680733736,3.11510924575
5.0,0.33755102040816354,84.6938775510204,2.1097914004460554,3.11510924575
5.0,0.5063265306122444,84.6938775510204,2.1100495881673833,3.11510924575
5.0,0.6751020408163262,84.6938775510204,2.110180760255025,3.11510924575
5.0,0.8438775510204088,84.6938775510204,2.1101562152551367,2.952612559003838
5.0,1.0126530612244897,84.6938775510204,2.1099450431252356,2.643075490807263
5.0,1.1814285714285715,84.6938775510204,2.109514299682791,2.6001303292127136
5.0,1.3502040816326533,84.6938775510204,2.108829233277315,2.579885283815483
5.0,1.518979591836735,84.6938775510204,2.1078535609572753,2.5437276083831044
5.0,1.6877551020408168,84.6938775510204,2.1065497889383407,2.445822543912715
5.0,1.8565306122448977,84.6938775510204,2.1048795699255773,2.3213243832611727
5.0,2.0253061224489795,84.6938775510204,2.102804088158078,2.2591789065127497
5.0,2.194081632653061,84.6938775510204,2.1002844623265977,2.198027724303496
5.0,2.362857142857143,84.6938775510204,2.097282157138318,2.133217984014824
5.0,2.5316326530612243,84.6938775510204,2.0937593965395136,2.059389781139326
5.0,2.7004081632653056,84.6938775510204,2.0896795755454236,1.9788634820308681
5.0,2.869183673469388,84.6938775510204,2.0850076730849,1.8459049177849973
5.0,3.037959183673469,84.6938775510204,2.0797106747526493,1.7052398630395613
5.0,3.206734693877551,84.6938775510204,2.0751024273884835,1.6969385694210795
5.0,3.3755102040816327,84.6938775510204,2.073362985604865,1.6947032355978888
5.0,3.544285714285714,84.6938775510204,2.0714333155161455,1.6877781213635759
5.0,3.713061224489796,84.6938775510204,2.0693066662627717,1.6792473833153179
5.0,3.8818367346938776,84.6938775510204,2.066977373424961,1.6669849431701969
5.0,4.050612244897959,84.6938775510204,2.0644411052090685,1.624483742336587
5.0,4.219387755102041,84.6938775510204,2.06265696280788,1.548526440807394
5.0,4.388163265306122,84.6938775510204,2.062344830196161,1.4588648151712675
5.0,4.556938775510204,84.6938775510204,2.0620102023065057,1.3630906018072335
5.0,4.725714285714286,84.6938775510204,2.061653441974562,1.317772529367788
5.0,4.894489795918367,84.6938775510204,2.0602118563981047,1.3031878742277367
5.0,5.063265306122449,84.6938775510204,2.0569704102279496,1.2802178757507257
5.0,5.23204081632653,84.6938775510204,2.053579850398929,1.248997065674203
5.0,5.400816326530612,84.6938775510204,2.049964923971596,1.2208806507097791
5.0,5.569591836734694,84.6938775510204,2.0455736929189188,1.202977452833995
5.0,5.738367346938776,84.6938775510204,2.0410748586932366,1.1871792133938173
5.0,5.9071428571428575,84.6938775510204,2.035706627804189,1.1734949663586014
5.0,6.075918367346938,84.6938775510204,2.0269210947386767,1.148804913083231
5.0,6.24469387755102,84.6938775510204,2.0181510758367005,1.1249784689251774
5.0,6.413469387755102,84.6938775510204,2.0088111816142162,1.1064510121934399
5.0,6.582244897959184,84.6938775510204,1.998507186919131,1.0930003281083889
5.0,6.751020408163265,84.6938775510204,1.9885209021201038,1.084469202710169
5.0,6.919795918367347,84.6938775510204,1.970739990409107,1.0807792260635227
5.0,7.088571428571428,84.6938775510204,1.9432410884671278,1.0819413932239637
5.0,7.25734693877551,84.6938775510204,1.9177818915835985,1.088063673699423
5.0,7.426122448979592,84.6938775510204,1.8947180699529729,1.0993560020901705
5.0,7.594897959183673,84.6938775510204,1.884106949939561,1.116133327875965
5.0,7.763673469387755,84.6938775510204,1.874738105014298,1.1388174446230166
5.0,7.932448979591837,84.6938775510204,1.8666849295740362,1.1679383025982308
5.0,8.101224489795918,84.6938775510204,1.8600047137734936,1.1835807571252772
5.0,8.27,84.6938775510204,1.854738325787968,1.200425740544104
5.0,0.0,86.3265306122449,2.104703478333038,3.11510924575
5.0,0.16877551020408177,86.3265306122449,2.104378006431226,3.11510924575
5.0,0.33755102040816354,86.3265306122449,2.1040084111506494,3.11510924575
5.0,0.5063265306122444,86.3265306122449,2.1035747274817336,3.0035512978245285
5.0,0.6751020408163262,86.3265306122449,2.1030545129883977,2.657313711774948
5.0,0.8438775510204088,86.3265306122449,2.1024228736422566,2.5992784035076073
5.0,1.0126530612244897,86.3265306122449,2.101652540225966,2.573372709813384
5.0,1.1814285714285715,86.3265306122449,2.1007139979196374,2.533101721906187
5.0,1.3502040816326533,86.3265306122449,2.099575669342375,2.3921731580834202
5.0,1.518979591836735,86.3265306122449,2.098204148537921,2.2863845161570953
5.0,1.6877551020408168,86.3265306122449,2.0965644803821597,2.2190605334504037
5.0,1.8565306122448977,86.3265306122449,2.0946204769846024,2.1456451610871548
5.0,2.0253061224489795,86.3265306122449,2.0923350603083173,2.0652423256328465
5.0,2.194081632653061,86.3265306122449,2.089670618975734,1.9750769552098397
5.0,2.362857142857143,86.3265306122449,2.0865893676087577,1.8225344058297988
5.0,2.5316326530612243,86.3265306122449,2.0830536995262476,1.6980616389012497
5.0,2.7004081632653056,86.3265306122449,2.0790265284310068,1.696384692437607
5.0,2.869183673469388,86.3265306122449,2.075289235298989,1.6915499837176173
5.0,3.037959183673469,86.3265306122449,2.0739484653393503,1.6840479997474262
5.0,3.206734693877551,86.3265306122449,2.0724485842674776,1.6715136447825945
5.0,3.3755102040816327,86.3265306122449,2.0707803157401954,1.6465247544040564
5.0,3.544285714285714,86.3265306122449,2.068934841810546,1.5616820380641263
5.0,3.713061224489796,86.3265306122449,2.0669039566829843,1.4647689974929001
5.0,3.8818367346938776,86.3265306122449,2.0646802686140178,1.3552862017234601
5.0,4.050612244897959,86.3265306122449,2.0627162852805707,1.3137998947194673
5.0,4.219387755102041,86.3265306122449,2.062439032065599,1.2962564713210565
5.0,4.388163265306122,86.3265306122449,2.062139557390213,1.2549893225515576
5.0,4.556938775510204,86.3265306122449,2.061817683919351,1.2170273975284096
5.0,4.725714285714286,86.3265306122449,2.0614735159660826,1.1905954117237103
5.0,4.894489795918367,86.3265306122449,2.058847180903683,1.1590315290555528
5.0,5.063265306122449,86.3265306122449,2.055701441649694,1.102398115446786
5.0,5.23204081632653,86.3265306122449,2.0523997941604626,1.0523594595833736
5.0,5.400816326530612,86.3265306122449,2.04863792855173,1.0165769172771788
5.0,5.569591836734694,86.3265306122449,2.0443348325600423,0.9860219591985445
5.0,5.738367346938776,86.3265306122449,2.0399139073595327,0.9613104091994088
5.0,5.9071428571428575,86.3265306122449,2.0336248477540666,0.9603647803510643
5.0,6.075918367346938,86.3265306122449,2.0249580681509887,0.95959398498419
5.0,6.24469387755102,86.3265306122449,2.0162945813719424,0.9589965139507132
5.0,6.413469387755102,86.3265306122449,2.006680687793545,0.958569185955164
5.0,6.582244897959184,86.3265306122449,1.9964959567097653,0.9583081670625849
5.0,6.751020408163265,86.3265306122449,1.9866331257356196,0.958209943981397
5.0,6.919795918367347,86.3265306122449,1.9654021666583303,0.9582721371426063
5.0,7.088571428571428,86.3265306122449,1.938415502386931,0.958494076322865
5.0,7.25734693877551,86.3265306122449,1.913532032935455,0.9588771013077811
5.0,7.426122448979592,86.3265306122449,1.8928915063531595,0.9594245857997213
5.0,7.594897959183673,86.3265306122449,1.8826544161728829,0.9601417107593165
5.0,7.763673469387755,86.3265306122449,1.8737193951712243,0.9610350327241522
5.0,7.932448979591837,86.3265306122449,1.8661648697587034,0.9786094537844937
5.0,8.101224489795918,86.3265306122449,1.8600516207507012,1.0084676229513945
5.0,8.27,86.3265306122449,1.8554224379794937,1.043975074052514
5.0,0.0,87.9591836734694,2.0967220753040476,3.11510924575
5.0,0.16877551020408177,87.9591836734694,2.095475851315883,3.11510924575
5.0,0.33755102040816354,87.9591836734694,2.094219478542416,2.762307926961097
5.0,0.5063265306122444,87.9591836734694,2.092937950788263,2.6026140511515714
5.0,0.6751020408163262,87.9591836734694,2.091613776829479,2.578121786427015
5.0,0.8438775510204088,87.9591836734694,2.0902269558927933,2.533420856586044
5.0,1.0126530612244897,87.9591836734694,2.0887550021720314,2.377310397897803
5.0,1.1814285714285715,87.9591836734694,2.0871730220089044,2.2709680066625744
5.0,1.3502040816326533,87.9591836734694,2.085453844846519,2.1932942181728223
5.0,1.518979591836735,87.9591836734694,2.0835682059045615,2.111700450417006
5.0,1.6877551020408168,87.9591836734694,2.081484974927282,2.0100179818571244
5.0,1.8565306122448977,87.9591836734694,2.0791714216822776,1.8656290226935308
5.0,2.0253061224489795,87.9591836734694,2.076593505677089,1.69829648846087
5.0,2.194081632653061,87.9591836734694,2.0750914714932915,1.6964141536423027
5.0,2.362857142857143,87.9591836734694,2.07424989230488,1.690820353283918
5.0,2.5316326530612243,87.9591836734694,2.0733098817486937,1.6821850069136848
5.0,2.7004081632653056,87.9591836734694,2.072261496518723,1.6675144130432709
5.0,2.869183673469388,87.9591836734694,2.0710947030121467,1.6128110600531738
5.0,3.037959183673469,87.9591836734694,2.06979941963549,1.5228274704510971
5.0,3.206734693877551,87.9591836734694,2.0683655624438004,1.4022535846952136
5.0,3.3755102040816327,87.9591836734694,2.0667831045207308,1.3200496798250247
5.0,3.544285714285714,87.9591836734694,2.0650421625690463,1.300579355801922
5.0,3.713061224489796,87.9591836734694,2.0631331262853654,1.2602852494291907
5.0,3.8818367346938776,87.9591836734694,2.062588549339116,1.216456016028927
5.0,4.050612244897959,87.9591836734694,2.062348646995807,1.1851419649218626
5.0,4.219387755102041,87.9591836734694,2.062088094779337,1.1314555379813642
5.0,4.388163265306122,87.9591836734694,2.061806207646264,1.0607475584844313
5.0,4.556938775510204,87.9591836734694,2.0615025077439397,1.0062879102334858
5.0,4.725714285714286,87.9591836734694,2.0594108226960026,0.9612315842925253
5.0,4.894489795918367,87.9591836734694,2.056584735472981,0.9592949766338393
5.0,5.063265306122449,87.9591836734694,2.05358890214484,0.95689821349637
5.0,5.23204081632653,87.9591836734694,2.050419128891991,0.9483661406663922
5.0,5.400816326530612,87.9591836734694,2.046429987340393,0.9408468354138343
5.0,5.569591836734694,87.9591836734694,2.042285908798562,0.9273495670007018
5.0,5.738367346938776,87.9591836734694,2.038014369987573,0.9123760415882033
5.0,5.9071428571428575,87.9591836734694,2.030274450372785,0.9005518841421559
5.0,6.075918367346938,87.9591836734694,2.021864758159184,0.891742462176982
5.0,6.24469387755102,87.9591836734694,2.0134449196845674,0.8857862098691895
5.0,6.413469387755102,87.9591836734694,2.003511244378813,0.8824438188379135
5.0,6.582244897959184,87.9591836734694,1.993608410101138,0.8816827752952864
5.0,6.751020408163265,87.9591836734694,1.9840287016057216,0.8833821846384187
5.0,6.919795918367347,87.9591836734694,1.958373178665174,0.8874101721727596
5.0,7.088571428571428,87.9591836734694,1.9323719519873395,0.8936802985513742
5.0,7.25734693877551,87.9591836734694,1.908516546179455,0.9022700892567135
5.0,7.426122448979592,87.9591836734694,1.8908932615971643,0.9132678878682369
5.0,7.594897959183673,87.9591836734694,1.8812404464630799,0.9268192743978866
5.0,7.763673469387755,87.9591836734694,1.872941242446278,0.9399865250346738
5.0,7.932448979591837,87.9591836734694,1.86607882609802,0.9467557293515273
5.0,8.101224489795918,87.9591836734694,1.8607172151264366,0.9545744192068616
5.0,8.27,87.9591836734694,1.8569008887475302,0.9587549248662893
5.0,0.0,89.59183673469389,2.0850706492342255,2.9760160449234845
5.0,0.16877551020408177,89.59183673469389,2.08273561171206,2.6105697535833237
5.0,0.33755102040816354,89.59183673469389,2.080425011108371,2.592332075971799
5.0,0.5063265306122444,89.59183673469389,2.078129748574902,2.5463848426089872
5.0,0.6751020408163262,89.59183673469389,2.0758383107509766,2.40771555675009
5.0,0.8438775510204088,89.59183673469389,2.0750444774138233,2.2777434392722538
